"CODEA-0361 {h1ra:11}";"1254";"—";"toma. E Domingacho ie so mugier Mioro recebir prior o prioressa, o freres o dueñas, assí como a señores; e";"se";"d'alguno de la parte del convento o de la parte de Domingacho esta carta quisier crebantar, peche en coto C"
"CODEA-2178 {h1ra:7}";"1254";"Toledo";"E yo don Martín el sobredicho recibo este arrendamiento a mi ventura sin algea nenguna, que si tempestat viniere non";"se";"cuente sobr'el cabillo. E si non pagare al plazo sobredicho, que peche cada día IIs sueldos por pena cuantos días"
"CODEA-0439 {h1ra:3}";"1255";"—";"de Lapedo pora qui la vós comprades con lantados assí como está e la yo é e devo aver. E";"se";"esta heredat maes val, toda la mayoría otorgo por mia ánima al monesterio de Santa María de Lapedo, e outorgo"
"CODEA-0439 {h1ra:5}";"1255";"—";"desde esti día en delantre del mio iur sea fora e in vosso sea duzida e confirmada pora siempre. E";"se";"algún omne la contrariar a vós o al monesterio o yo meismo quinquer que for, sea por ende maldito e"
"CODEA-0472 {h1ra:11}";"1255";"—";"e si lo non quisierdes fazer non ajades la mia beneición nen herede fillo que ajades ennas vossas heredades; e";"se";"por aventuria venier tiempo que querades vender o empeñar d'esta heredat de Nozeda de que vos yo heredé e de"
"CODEA-0472 {h1ra:15}";"1255";"—";"la abadía ya decha a so plazero e vosso que la vossa heredat nuncua seja metuda en mal foro. E";"se";"alguno contra este mio feito quisier venir por corromper o quebrantar, también de mia generación como de otra, seja maldito"
"CODEA-0592 {h1ra:3}";"1255";"Cantabria";"de Liévana suéltoles todo omezillio achacado e yerra e muebda de omne muerto, e aquel que tovieren que·l mató que";"se";"tornen a és si fuere vezino o fijo de vezino; e si manifiesto fuere de la muerte que·l dixieren, que"
"CODEA-0592 {h1ra:4}";"1255";"Cantabria";"si manifiesto fuere de la muerte que·l dixieren, que peche el omezillio segunt lo fuero, e si lo negare que";"se";"salve que no·l mató con onze vezinos pecheros e el que sea el dodzeno que no·l mató ni·l dio ferida"
"CODEA-0626 {h1ra:6}";"1255";"—";"dicha la pieça del molino, e son afrontaçones de la dicha pieça de todas partes el río el acequia onde";"se";"riega. De la cual pieça a nós e a los nuestros oy despollamos e al cabitllo revestimos e en plena"
"CODEA-1234 {h1ra:13}";"1255";"Zamora";"siempre, e sean poderosos d'este día adelante de la dar, e de la vender e de facer d'ela elo que";"se";"quesieren, assí como de sua herdade livre e quita. E eu don Alfonso Meéndez de Bornes la renuncio e me"
"CODEA-0039 {h1ra:7}";"1256";"Ávila?";"compañeros que non le falló ý. E si por aventura acaeciere alguna cosa por que ración, festa o aniversarios non";"se";"dé el día o los días que se deven dar, escriva el despensero los compañeros que lo deven aver, e"
"CODEA-0039 {h1ra:8}";"1256";"Ávila?";"por aventura acaeciere alguna cosa por que ración, festa o aniversarios non se dé el día o los días que";"se";"deven dar, escriva el despensero los compañeros que lo deven aver, e dé otro tal escrito al mayordomo, e si"
"CODEA-0039 {h1ra:8}";"1256";"Ávila?";"el escrito non diere peche I cuarta de moravedí, la metad al cabildo e la metad al mayordomo, e cuando";"se";"dieren las raciones, festas o aniversarios, dense por las cartas de aquellos escritos ambos, e demuestre el mayordomo la carta"
"CODEA-0039 {h1ra:19}";"1256";"Ávila?";"e entren las raciones cada día en común, e pártanse. E maguer raciones non dieren o non ayan de que";"se";"den pechen los devedados cada día por cada ración I ración al común, e qui gelo quitare peche I moravedí."
"CODEA-0039 {h1ra:27}";"1256";"Ávila?";"capa de coro o sin sobrepelliz mientre dixieren las horas, si non fuere hebdomadario que entre tras el altar por";"se";"vestir, peche I ochava de moravedí. El que fuere fecho persona de nuevo faga buena capa de seda, después que"
"CODEA-0039 {h1ra:37}";"1256";"Ávila?";"residentes o a los que cayeren en pena del cabildo o donadío o otorgamiento de las cosas del cabildo non";"se";"pueda fazer si non otro día de Circuncisión, e si de otra guisa fuere fecha non vala, e revóquese por"
"CODEA-0039 {h1ra:38}";"1256";"Ávila?";"de Circuncisión, e si de otra guisa fuere fecha non vala, e revóquese por uno cualquier que lo contradiga, maguer";"se";"non ý acierte, e mayormientre si se ý acertare, e cuantos la fizieren otro día pechen cadaúno I moravedí al"
"CODEA-0039 {h1ra:38}";"1256";"Ávila?";"fuere fecha non vala, e revóquese por uno cualquier que lo contradiga, maguer se non ý acierte, e mayormientre si";"se";"ý acertare, e cuantos la fizieren otro día pechen cadaúno I moravedí al cabildo e pierdan el poder de fazer"
"CODEA-0039 {h1ra:39}";"1256";"Ávila?";"non viniere a aquel día fagan la gracia los que vinieren a cabildo si quisieren, sin contradictión nenguna, e non";"se";"faga cabildo aquel día más de una vegada, assí que se faga antes de yantar e en el cabildo mayor"
"CODEA-0039 {h1ra:39}";"1256";"Ávila?";"a cabildo si quisieren, sin contradictión nenguna, e non se faga cabildo aquel día más de una vegada, assí que";"se";"faga antes de yantar e en el cabildo mayor nuevo; e los arrendamientos aquel día se fagan todos o otro"
"CODEA-0039 {h1ra:40}";"1256";"Ávila?";"una vegada, assí que se faga antes de yantar e en el cabildo mayor nuevo; e los arrendamientos aquel día";"se";"fagan todos o otro día cual allí pusieren. Todo ome que algo recibió o recibiere d'aquí adelant de cabildo por"
"CODEA-0039 {h1ra:43}";"1256";"Ávila?";"sean dadas cada año otro día de Sant Migael, e denlas los que vinieren a cabildo, fueras las perpetuales, que";"se";"deven dar otro día de Circuncisión, e a tales capellanes las den que non canten otras missas por la villa,"
"CODEA-0039 {h1ra:46}";"1256";"Ávila?";"tan bien de heredades como de casas, e qui otra guisa lo partiere péchelo doblado a los que ý non";"se";"acertaren e sean devedados de todo fasta que lo den. Los contadores cuenten luego salida de prima, e si non"
"CODEA-0039 {h1ra:48}";"1256";"Ávila?";"e pártanlas luego, e si peños amparare pierda la ración, festas e aniversarios fata que las paguen. Todo aquel que";"se";"escusase por cavalgar, o por sangría o por enfermedat e fuere provado que non cavalgó o que non es sangrado"
"CODEA-0039 {h1ra:49}";"1256";"Ávila?";"ración, nin festa nin aniversario por I mes; e si fuere en dubda jure por su cabeça que cavalgó, o";"se";"sangró o que ovo tal enfermedat que non pudo venir al aniversario o a la festa, e lieve su ración."
"CODEA-0514 {h1ra:32}";"1256";"—";"lunes de las rogaciones de Ascensio Domini, en el mes de mayo, depués de cena. En esse mismo día que";"se";"robró esta carta, e robróse cuando querían ir a la processión a San Damián."
"CODEA-0829 {h1ra:19}";"1257";"Zaragoza";"de Val de Nogueras e enta'l monasterio, e de aquel cerro assí como va hombre entro a aquel logar do";"se";"parten las carreras, la una enta Flumes e la otra enta Cubel, e desd'ent así como poya al somo de"
"CODEA-0829 {h1ra:19}";"1257";"Zaragoza";"la otra enta Cubel, e desd'ent así como poya al somo de la Loma Luenga. E maguer los de Flumes";"se";"toviessen por agraviados, nós trobando verdat que los monges agraviávamos e no a los de Flumes, por la autoridat que"
"CODEA-2102 {h1ra:6}";"1257";"Murcia";"vos fazer fuerça, nin tuerto nin mal ninguno, nin de vos tomar vuestra mercaduría sinon por sus dineros o como";"se";"abiniere convusco a vuestro plazer. Et aquel que d'otra guisa vos la tomasse mandar gela ía dar doblada con la"
"CODEA-2179 {h1ra:2}";"1257";"Toledo";"a su mugier doña María el nuestro mesón de la mesa que es a la puerta de sant Martín, que";"se";"tiene de la una parte con la tendizuela de Sancta Locadia e de la otra parte con las casas de"
"CODEA-2179 {h1ra:5}";"1257";"Toledo";"día de enero. E si por aventura non pagaren estos VI moravedís cad'año a los plazos segund avandicho es, que";"se";"paren a la pena de cabildo. E por tal pleito les arrendamos este mesón por en todos sos días que"
"CODEA-2179 {h1ra:6}";"1257";"Toledo";"sos días que ellos que nos fagan un portal de nuevo a su cuesta e a su missión, e que";"se";"paren a reparar tejados e atabudes e todas las otras cosas que fueren de reparar, fueras paret o tejado que"
"CODEA-0459 {h1ra:22}";"1259";"—";"e quita sine toda contradición e dévola lexar bien poblada de vassallos, assí como la recebimos de vós o meyor";"se";"nós podiermos, e la parte que contra esto venier peche a la otra parte CC moravedís e este pleito pemanezca"
"CODEA-0816 {h1ra:12}";"1260";"Huesca?";"la devantdita almunia en todo tiempo de lur vida, pero en tal manera que la devantdita doña Domenga o coal";"se";"quiere de vuestros fillos qui toviere aquell logar en pues vuestros días dé a nós cad'año por la fiesta de"
"CODEA-0003 {h1ra:2}";"1262";"Sevilla";"Pedro e con el infante don Joán, porque fallamos que la villa de Guadalhajara no avién fuero complido por que";"se";"yudgassen assí como devién, e por esta razón venién muchas dubdas e muchas contiendas e muchas enemiztades, e la justicia"
"CODEA-0003 {h1ra:2}";"1262";"Sevilla";"assí como devién, e por esta razón venién muchas dubdas e muchas contiendas e muchas enemiztades, e la justicia non";"se";"cumplié assí como devié. E nós, queriendo sacar todos estos daños, dámosles e otorgámosles aquel fuero que nós fiziemos con"
"CODEA-0003 {h1ra:3}";"1262";"Sevilla";"nuestro seello de plomo, que lo ayan el concejo de Guadalhajara tan bien de villa cuemo de aldeas por que";"se";"yudguen comunalmientre por él en todas cosas pora siempre jamás, ellos e los que d'ellos vinieren. E demás por fazerles"
"CODEA-0003 {h1ra:8}";"1262";"Sevilla";"que oviere ciento entre ovejas e cabras, que escuse un pastor e non más. E si dos aparceros o tres";"se";"ayuntaren que ayan ciento ovejas e cabras o fasta mill, que escusen un pastor e non más. E si uno"
"CODEA-0337 {h1ra:7}";"1262";"León";"vender, de donar, de fazer d'ellas toda vuestra veluntat e lo que a vós ploguier en vida e en morte.";"Se";"por aventura algunu de mia parte o de estraña contra esta carta d'esta mia véndeda venier o yo venier, sea"
"CODEA-0863 {h1ra:13}";"1262";"Navarra";"Sant Çalvador, por nós e por toda nuestra posteridat, e por todo homne e toda femna de como mellor fazer";"se";"puede a pro del dito monasterio segont fuero de la tierra. E dámosvos tal ferme, doña Gracia de Cortes, ermana"
"CODEA-0429 {h1ra:9}";"1264";"—";"de mí que lo mandou a Santandrés, vendades, donedes, fazade d'ello elo que quesierdes así enna vida como enna morte.";"Se";"algún omne de mia parte ou de la estrania contra esta vendición e donación quesiér pasar o you pasase, fuse"
"CODEA-2183 {h1ra:3}";"1264";"Sevilla";"del Algarbe, por fazer bien e merced a los pobladores cristianos que poblaren en Almassa et por que el logar";"se";"pueble meior, otorgámosles que ayan el fuero e las franquezas que an el conceio <d>e Cuenca complidamiente en todas cosas."
"CODEA-0853 {h1ra:8}";"1266";"Navarra?";"que ficasse la villa e las rentas de la dita villa al monasterio de Fitero, quitas e francas, assí como";"se";"demuestran por la carta del destín que fizo el dito don García Lópiz. E empués muitas razones que ovieron el"
"CODEA-0853 {h1ra:9}";"1266";"Navarra?";"e el dito don Yéñego Lópiz, por sí e por su muller doña Andrequina sobredita, fue voluntat de ellos que";"se";"avinieron e fizieron avenencia e composición en esta manera: que el dito don Yéñego Lópiz e doña Andrequina, su muller,"
"CODEA-0853 {h1ra:14}";"1266";"Navarra?";"por ont van a la Puent de la Reína la suert de yuso que es de parte de Buiturno, que";"se";"tiene a las viñas de la Raga, cayó por partición e por suert a doña Andrequina; la part desuso del"
"CODEA-0853 {h1ra:22}";"1266";"Navarra?";"lures cuotos de como fuero es: Sancho Lópiz, marido de María Álvariz d'Andión e Joán Périz, vezino de Muruçával, que";"se";"terría el dito don Diago García en esta partición antedita. E otrosí don Yéñego Lópiz e doña Andrequina, anteditos, dieron"
"CODEA-0853 {h1ra:23}";"1266";"Navarra?";"dieron a don Diago García, fiadores de dozientos boyes con lures cotos los ditos Sancho Lópiz e Joán Périz, que";"se";"terrían en esta dita partición, e los ditos Sancho Lópiz e Joán Périz se otorgaron por tales fiadores como dito"
"CODEA-0853 {h1ra:23}";"1266";"Navarra?";"Sancho Lópiz e Joán Périz, que se terrían en esta dita partición, e los ditos Sancho Lópiz e Joán Périz";"se";"otorgaron por tales fiadores como dito es. De la cual dita partición e fiadura son testigos que presentes fueron en"
"CODEA-0853 {h1ra:26}";"1266";"Navarra?";"García e don Yéñego Lópiz, por sí e por su muller doña Andrequina, obligáronse que a cualquieras d'ellos que non";"se";"toviesse en la dita partición e avenencia que el dito nuestro senescal los empodiesse costreñer en lures bienes. E de"
"CODEA-0853 {h1ra:33}";"1266";"Navarra?";"García, assí como desuso es dito. E si don Diago García finase, que non pagase los mil maravedís o non";"se";"aviniesse con los monges que tiengan don Yéñego e doña Andrequina, su muller, todo lo que dito es desuso en"
"CODEA-0887 {h1ra:5}";"1266";"Navarra";"que ficasse la villa e las rentas de la dita villa al monesterio de Fiterio quitas e francas así como";"se";"demuestran por la carta del destín que fezo el dito don García Lópiz. E empuis muitas raçones que ovieron el"
"CODEA-0887 {h1ra:6}";"1266";"Navarra";"conviento, e el dito don García Lópiz por sí e por su muller doña Andrequina sobredita, fue voluntat d'ellos que";"se";"avenieron e fizieron avinença e composición en esta manera: que el dito don Yéñego Lópiz e doña Andrequina, su muller,"
"CODEA-0887 {h1ra:11}";"1266";"Navarra";"camino por ont van a la Puent de la Reina. La suert dejuso que es de parte de Buitorno que";"se";"tiene a las viñas de la Ragua cayó por partición e por suert a doña Andrequina. La part desuso del"
"CODEA-0887 {h1ra:14}";"1266";"Navarra";"por meo de muga a muga cayó por partición e por suert a doña Andrequina; e de la pieça que";"se";"tiene a las eras la suert que es de parte de buitorno travesando por meo de muga a muga cayó"
"CODEA-0887 {h1ra:18}";"1266";"Navarra";"lures cotos de como fuero es. Sancho Lópiz, marido de María Álvariz d'Andión, e Joán Périz, vezino de Muruçával, que";"se";"terría el dito don Diago García en esta partición ante dita. E otrosí don Yéñego e doña Andrequina anteditos dieron"
"CODEA-0887 {h1ra:19}";"1266";"Navarra";"dieron a don Diago García fiadores de dozientos boyes en lures cotos los ditos Sancho Lópiz e Joán Périz que";"se";"terrían en esta dita partición. E los ditos Sancho Lópiz e Joán Périz se otorgaron por tales fiadores como dito"
"CODEA-0887 {h1ra:19}";"1266";"Navarra";"Sancho Lópiz e Joán Périz que se terrían en esta dita partición. E los ditos Sancho Lópiz e Joán Périz";"se";"otorgaron por tales fiadores como dito es. De la cual dita partición e fiadura son testigos qui presentes fueron en"
"CODEA-0887 {h1ra:22}";"1266";"Navarra";"García e don Yéñego Lópiz por sí e por su muller doña Andrequina obligáronse que a cualquiere d'ellos que non";"se";"toviese en la dita partición e avinença, que el dito nuestro senescal los én podiés costreñer en lures bienes. E"
"CODEA-0887 {h1ra:28}";"1266";"Navarra";"García así como desuso es dito. E si don Diago García finasse, que non pagasse los mill moravedís o no";"se";"aveniesse con los monges que tiengan don Yéñego e doña Andrequina, su muller, todo lo que dito es desuso en"
"CODEA-0888 {h1ra:5}";"1266";"Navarra";"que ficasse la villa e las rentas de la dita villa al monesterio de Fitero quitas e francas, assí como";"se";"demuestra por la carta del destín que fezo el dito don García Lópiz. E empuís muitas raçones que ovieron el"
"CODEA-0888 {h1ra:6}";"1266";"Navarra";"conviento, e el dito don Yéñego Lópiz por sí e por su muller doña Andrequina sobredita, fue voluntat d'ellos que";"se";"avenieron e fizieron avinencia e compusición en esta manera: que el dito don Yéñego Lópiz e doña Andrequina, su muller,"
"CODEA-0888 {h1ra:11}";"1266";"Navarra";"contra'l camino por ont van a la p<…> <…> Reina; la suert dejuso que es de parte de buitorno que";"se";"tiene a las viñas de la Ragua cayó por partición e por suert a doña Andrequina; la part desuso del"
"CODEA-0888 {h1ra:14}";"1266";"Navarra";"por meo de muga a muga cayó por partición e por suert a doña Andrequina; e de la pieça que";"se";"tiene a las eras la suert que es de parte de Buitorno travesando por meo de muga a muga cayó"
"CODEA-0888 {h1ra:18}";"1266";"Navarra";"lures cotos de como fuero es, Sancho Lópiz, marido de María Álvariz d'Andión, e Joán Périz, vezino de Muruçával, que";"se";"terría el dito don Diago García en esta partición ante dita. E otrosí don Yéñego e doña Andrequina anteditos dieron"
"CODEA-0888 {h1ra:19}";"1266";"Navarra";"dieron a don Diago García fiadores de dozientos boyes con lures cotos los ditos Sancho Lópiz e Joán Périz que";"se";"terrían en esta dita partición, e los ditos Sancho Lópiz e Joán Périz se otorgaron por tales fiadores como dito"
"CODEA-0888 {h1ra:19}";"1266";"Navarra";"Sancho Lópiz e Joán Périz que se terrían en esta dita partición, e los ditos Sancho Lópiz e Joán Périz";"se";"otorgaron por tales fiadores como dito es. De la cual dita partición e fiadura son testigos qui presentes fueron en"
"CODEA-0888 {h1ra:22}";"1266";"Navarra";"García e don Yéñego Lópiz por sí e por su muller doña Andrequina obligáronse que a cualquiere d'ellos que non";"se";"toviesse en la dita partición e avinencia que el dito nuestro senescal los én podiés costreñer en lures bienes. E"
"CODEA-0888 {h1ra:28}";"1266";"Navarra";"García así como desuso es dito. E si don Diago García finás, que non pagasse los mill moravedís o no";"se";"aveniesse con los monges que tiengan don Yéñego e doña Andrequina, su muller, todo lo que dito es desuso en"
"CODEA-0570 {h1ra:8}";"1267";"—";"muller ya decha, otorgamos de vos guarecer esta heredat desuso decha per nós e per nuestras bonas a todo tiempo.";"Se";"alguno contra este nuestro fecho venier en contrario seya maldito e escomungado e con Judas en inferno dampnado, e peche"
"CODEA-0617 {h1ra:16}";"1267";"—";"en el término del Villarejo assí como los de Villarejo, sacadas las defesas de los bueyes. E los ganados que";"se";"tornen a anochecer e a jazer a los términos de sus logares; e porque estos logares sean ciertos do se"
"CODEA-0617 {h1ra:17}";"1267";"—";"se tornen a anochecer e a jazer a los términos de sus logares; e porque estos logares sean ciertos do";"se";"devan acoger a jazer de noche los ganados, ayuntamos a Domingo Mínguez, e a Martín Vela, a Martivañes e a"
"CODEA-0617 {h1ra:19}";"1267";"—";"Domínguez, e a Pero Calero del Villarejo, a Domingo Martín e a Andrés fijo de Martivañes que pongan mojones do";"se";"devan acoger a yazer de noche los ganados. E por este assignamiento d'estos mojones mandamos que non se gane término"
"CODEA-0617 {h1ra:20}";"1267";"—";"mojones do se devan acoger a yazer de noche los ganados. E por este assignamiento d'estos mojones mandamos que non";"se";"gane término ni se pierda a ninguna de las partes. E si por aventura algunos ganados del Villarejo fueren fallados"
"CODEA-0617 {h1ra:20}";"1267";"—";"acoger a yazer de noche los ganados. E por este assignamiento d'estos mojones mandamos que non se gane término ni";"se";"pierda a ninguna de las partes. E si por aventura algunos ganados del Villarejo fueren fallados de noche en término"
"CODEA-0617 {h1ra:40}";"1267";"—";"la una part, e el otro de la otra e el tercero de con so uno; e do los dos";"se";"acordaren aquel sea el precio de la véndida de la heredat e por esto finque. E cualquier de las partidas"
"CODEA-0617 {h1ra:42}";"1267";"—";"por ello que peche a la otra partida mil moravedís e faga a sus vassallos fincar por ello segunt que";"se";"contiene en la carta del compromisso que es seellada con el seello del obispo e del maestre. E porque esto"
"CODEA-0701 {h1ra:7}";"1267";"—";"fijo de Martín Gutier; del otro cabo el camino. E dámosvos en cambio por este vuerto sobredicho el solar que";"se";"tiene con las vuestras casas en Fojedo, con so vuerto, assí como lo dio Diego Ordónez al monesterio de Santo"
"CODEA-0572 {h1ra:10}";"1268";"Asturias";"precio plogo a nós e a vós e del precio tras vós nen contra vós nenguna cosa non ficó, e";"se";"más valent las dechas heredades e iglesias que esti precio, nós Orraca Péliz e Pedro Díaz damos la mayoría al"
"CODEA-0572 {h1ra:13}";"1268";"Asturias";"e enno vuestro jur entradas, ajades jur, e heredades, e iglesias, e fagades ende toda vuestra voluntat a todos tiempo.";"Se";"d'alquien esti nuestro fecho quisier corromper, seja maldito de Dios e escomungado, e por el temporal daño peche a vós"
"CODEA-0873 {h1ra:11}";"1268";"Huesca";"condiciones, hayades la dita viña atener, possedir, espleitar. E finidas vós e las ditas dos personas, que la dita viña";"se";"torne al dito monesterio quicia, franca e desembargada de todo cens, trehúdo e otra obligación por vós ni ellas puesta"
"CODEA-2135 {h1ra:5}";"1268";"Sevilla";"por ellos al abbat e al convento, aviniéronse amas las partes de meter en nuestra mano todas las demandas que";"se";"fazién, que serán judgadas en esta nuestra carta en tal manera que nós que gelas librássemos por juizio, o por"
"CODEA-0578 {h1ra:13}";"1269";"—";"a derecho ata'l muro de las viñas, e como vei a derechos por los muros ata'l reguero de Trabaque como";"se";"desebía ela Veiga de la Costa salvo ela casa e la orta de Pedro Tomás como lo á ganado, e"
"CODEA-0578 {h1ra:19}";"1269";"—";"fordes feligreses de la deván decha iglesa nuestro heredamiento fique salvo al monesterio como anti yera si lo assí non";"se";"complissedes <…> decho ye e la pobla ý non posierdes, e que el abat e convento toment desde I solo"
"CODEA-0578 {h1ra:25}";"1269";"—";"tuver heredamientos que pertenescant a rey que non over ganados de rey por cartas por privilegios que el monesterio que";"se";"quite de tal heredamiento sen contienda tan agina que la pobla for ganada del rey, e cuando el concello quiser"
"CODEA-0578 {h1ra:28}";"1269";"—";"monesterio ampararse per cartas o per privilegios, e lo que non defender el monesterio per cartas o per privilegios que";"se";"quite de tal heredamiento el monesterio al concello sen contienda nenguna. Otrossí otorgamos que las gietas de la pobla que"
"CODEA-0578 {h1ra:32}";"1269";"—";"Savastiániz, clérigos, con II monges del monesterio cuales dier el abat e el convento, e si estos cosecedores ja dechos";"se";"non avenerent pararse ante los juizes de la Pobla de Tineo, e como los juizes nos avenerent que lo compliamos"
"CODEA-0578 {h1ra:36}";"1269";"—";"nuestro jurado non quiser caber esti pleito e esti convén sobredecho nós jurados sobredechos otorgamos de tener con monesterio que";"se";"complia esti pleito e esti convén pel rey e por don Gutierre, nós con monesterio e el monesterio connusco. E"
"CODEA-0870 {h1ra:16}";"1269";"Navarra?";"E prometiéronse l´abat a don Lop de Pomar e don Lop de Pomar al abat de jus bona fe que";"se";"tengan en la palavras que desuso son escritas a aquell plazo que ellos porrán. E por tal que estas cosas"
"CODEA-0423 {h1ra:3}";"1270";"León";"esta mi carta vierdes, salut e gracia. El abat de Sant Andrés de Espinareda por sí e por so convento";"se";"me envió querellar e diz que cuando quemara la su eglesia que quimaran ý los privilegios que avié el monesterio,"
"CODEA-0423 {h1ra:9}";"1270";"León";"del monesterio en Villa Franca, e fallé que en Vega, nen en Buruea, nen en Fernella non fazían foro ninguno";"se";"non moneda. Otrossí fallé que en el coto del monesterio non entrava merino a ninguna cosa se non a cuatro"
"CODEA-0423 {h1ra:10}";"1270";"León";"fazían foro ninguno se non moneda. Otrossí fallé que en el coto del monesterio non entrava merino a ninguna cosa";"se";"non a cuatro cosas, a camino britado, a mugier forçada, e a levoso e a ladrón coñosçudo, e de cuanto"
"CODEA-0423 {h1ra:13}";"1270";"León";"del coto e que los omnes del coto davan martinega a mí e que levava el abat la meatat d'ella";"se";"non d'estas tres villas sobredichas de que·l non davan foro ninguno se non moneda. E d'estas cosas sobredichas algunos d'ellos"
"CODEA-0423 {h1ra:14}";"1270";"León";"e que levava el abat la meatat d'ella se non d'estas tres villas sobredichas de que·l non davan foro ninguno";"se";"non moneda. E d'estas cosas sobredichas algunos d'ellos viron los privilegios e d'ellos oíron dizer que los avién e todos"
"CODEA-0463 {h1ra:12}";"1270";"—";"e la possessión de todo ayades, possideades, donedes, vendades, fagades toda vossa voluntade, assí ena vida como ena morte; e";"se";"eu Martín Migael, dessuso dito, ou algún ome de la mia parte esta carta de vendizón contradizer quiser seya maldito"
"CODEA-0484 {h1ra:2}";"1270";"Toledo";"alguazil de Toledo, salut e gracia. Sepades que el abbat e el convento del monesterio de San Climent de Toledo";"se";"nos embiaron querellar e dizen que cuando les arriendan los moros aquellas sus tiendas de la farina que el monesterio"
"CODEA-0856 {h1ra:23}";"1272";"Navarra?";"fuero de Tudela, de amas llas partidas con pena, que faga dar CC soldos de sanchetes at aquella partida que";"se";"rependir se quisiere e saber don Per Açnareç, fi don Açnar de Montacut. E yo dicto don Per Açnareç otórgome"
"CODEA-0856 {h1ra:24}";"1272";"Navarra?";"Tudela, de amas llas partidas con pena, que faga dar CC soldos de sanchetes at aquella partida que se rependir";"se";"quisiere e saber don Per Açnareç, fi don Açnar de Montacut. E yo dicto don Per Açnareç otórgome por tal"
"CODEA-0856 {h1ra:26}";"1272";"Navarra?";"E yo dicto don Per Açnareç otórgome por tal fiador e son de manifiesto por amas las partidas por meno<…>sas";"se";"promitieron Ferrán Elias, Semén Justicia."
"CODEA-0954 {h1ra:12}";"1272";"Huesca?";"benigneça de doña Cipressa, muller del dito Juan don Julián, e cosirando la so neçessitat; catando encara como ella benignament";"se";"sotmisso a la nuestra sentencia ensemble con el dito procurador de su marido, por que nós árbitros aván ditos, aviendo"
"CODEA-0044 {h1ra:5}";"1273";"Toledo";"obispo e el cabildo con el concejo de Ávila, de villa e de aldeas, sobre los escusados del coro que";"se";"querellavan que escusavan muchos e que era grant agraviamiento de los pecheros, fizieron tal abenecia entre sí que cuarenta moços"
"CODEA-0457 {h1ra:7}";"1273";"—";"de vós de todo este precio ben pagados, que fagades d'esta viña que queserdes a vida e a morte, que";"se";"algum omne de nossa parte ou d'extrana a vós ou a vossa parte esta carta passar ou britar, dóblevos esta"
"CODEA-0538 {h1ra:2}";"1273";"Toledo";"Andrés e a vuestra mugier, doña María, la nuestra tienda que avemos a la puerta de Santa María, la cual";"se";"tiene de las dos partes con nuestras tiendas de la eglesia dicha e de la otra la plaça ó están"
"CODEA-0585 {h1ra:12}";"1273";"León";"e demáis obligámosnos las partes e diemos poder al deán sobredicto que nos <…><…> por sua auctoridade e nos escomungasse";"se";"non estovéssemos a ello que él mandasse e renunciamos a todo outro mandado e a todo outro juizo que entre"
"CODEA-0585 {h1ra:14}";"1273";"León";"entre nós fura sobre este pleito por todos juizos ou <…> ou arbidios; e entón logo dixo el deán que";"se";"nos non pudiesse avenir que desampararía el pleito e peró finalmente logo dixo qu'ello non quería desemparar a menos de"
"CODEA-0586 {h1ra:16}";"1273";"León";"portero, e estos dieros mando qu'ellos día el abat ata XV días salvo ende III moravedís que despendió Fernán Sorveda";"se";"el personero de Joán García ou Joán García non contradixere este mandado, e se lo contradixese non ye mando dar"
"CODEA-0586 {h1ra:17}";"1273";"León";"III moravedís que despendió Fernán Sorveda se el personero de Joán García ou Joán García non contradixere este mandado, e";"se";"lo contradixese non ye mando dar ellos dieros sobredictos. E por este escrito descomungo al abat se a este mandado"
"CODEA-0586 {h1ra:18}";"1273";"León";"este mandado, e se lo contradixese non ye mando dar ellos dieros sobredictos. E por este escrito descomungo al abat";"se";"a este mandado non estever, outro si descomungo a Joán García se a ese mandado non estever. E ajulgo la"
"CODEA-0586 {h1ra:19}";"1273";"León";"sobredictos. E por este escrito descomungo al abat se a este mandado non estever, outro si descomungo a Joán García";"se";"a ese mandado non estever. E ajulgo la propriedade e la possessión d'esta iglesia de Palacios <s>obredicta con todos sous"
"CODEA-0586 {h1ra:20}";"1273";"León";"ajulgo la propriedade e la possessión d'esta iglesia de Palacios <s>obredicta con todos sous derechos al abat de Sant Andrés";"se";"Joán García non estevier <…> yo mando, e demáis mando que todos juizos e todos arbridios e todas sentencias que"
"CODEA-0586 {h1ra:30}";"1273";"León";"de verdade. E mandóume el deán sobredicto que desse a Joán García ou a sou procurador outro estrumento como esto";"se";"lo quisier. Fecho fu esto era e mes e día sobredictos. Presentes: Malendo Ordoñez, canóligo, Martín Pelaiz e Fernán Martínez,"
"CODEA-0857 {h1ra:2}";"1273";"Navarra";"e paz e concordia sea criada e materia de discordia e de pleitear sea tollida, e porque las cosas que";"se";"fazen en present e por alongamiento de tiempo non vengan en dubda sobre contienda que era o <…> seer entre"
"CODEA-0889 {h1ra:7}";"1273";"Navarra?";"esta comienda que vós doña Ferrera sobrenopnada tenedes de la orden sobredicha. E yo doña Ferrera otorgo todo lo que";"se";"continúa desuso en esta carta de atener planament sines contradicho ninguno. E porque este fecho sea firme e non venga"
"CODEA-0428 {h1ra:8}";"1274";"—";"mulinus vos dou e vos entergo, como desusu ye ditu, que vendades, e donedes e fazades d'elos toda vosa voluntat.";"Se";"algún omne de mia parte ou de la estrania contra esta donación quesier pasar ou you pasase aya ela ira"
